#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520530308558089472,-0.15802085688768952,0.27160676287439994,-0.24874851509258045,-0.26833357815355574,0.059740646757060124,9.764348570074137
1520530308563105280,-0.16430035945137397,0.27479691177542076,-0.23978860103507654,-0.29060359507554473,0.07530608547288173,9.872546319178511
1520530308568121088,-0.17057983769353552,0.2709954632530944,-0.22979797830880314,-0.23501656179177657,0.08035120605458287,9.967696791069558
1520530308573137152,-0.1771149234071045,0.2601930703784394,-0.21608203255659839,-0.16271737851519094,0.11962830755228299,9.983708954157782
1520530308578152960,-0.18039509032291973,0.24471360264793993,-0.19754269143278524,-0.1462533916708523,0.16246231682536794,10.063754951414866
1520530308583168768,-0.18217158109826478,0.22281829266465414,-0.1771468573045638,0.05200830788001235,0.3607000818129765,10.129339283046953
1520530308588184320,-0.1836978180553607,0.19071372893204544,-0.14603925628746792,0.22277762117452612,0.6411745976901213,10.227690412244861
1520530308593200128,-0.182968924282995,0.15127693990549085,-0.10362020063034943,0.1290484741023943,0.6165468775669933,10.23865890610676
1520530308598215936,-0.17872200681982034,0.11853176328846426,-0.06841793450648795,0.136282517268352,0.5964817588371183,10.176159600746436
1520530308603232000,-0.1707092023649318,0.08844154495505015,-0.04077644488250867,0.1517587167841395,0.7099657308239584,10.252203444520214
1520530308608247808,-0.1609325396794941,0.056901728356416104,-0.014781117130190653,0.16443823635658436,0.772670438580005,10.268522493758153
1520530308613263616,-0.15014520038654625,0.02826818808514381,0.0112275671073449,0.10464422781577043,0.7984675024484785,10.309724064320438
1520530308618279424,-0.13735366937073218,0.004319045204295151,0.03320643670292203,0.05329949752365403,0.8031082641474968,10.31373493649195
1520530308623295232,-0.12655461828130615,-0.01321630195726508,0.04768284613724512,-0.030718082188981637,0.7799698419736453,10.30056068823469
1520530308628311040,-0.1132508091032988,-0.025493359097794467,0.05839727555362677,-0.09435499022960958,0.7596564468866549,10.237245483559944
1520530308633327104,-0.10194022392384619,-0.03164267785017824,0.0648345868996245,-0.1216565526680389,0.7196419941011445,10.30436947561868
1520530308638342912,-0.08763409018612102,-0.038047156655758356,0.06504767665036362,-0.08104301198825391,0.702372800839089,10.248488664579384
1520530308643358720,-0.07506621316566377,-0.04039030500683018,0.0668954040018537,-0.01178463929436907,0.64901405822272,10.201369268441516
1520530308648374528,-0.05823900055460379,-0.03893880611991254,0.06715060475087228,0.030943476419914774,0.6085198507661439,10.116342418649985
1520530308653390336,-0.04190434537872523,-0.04009379382424069,0.06846090960420646,0.014567194352162104,0.5531657889812669,10.044513227140078
1520530308658406144,-0.029328937891135512,-0.04155066833356148,0.07058827926133371,0.06718137734413332,0.5044746426400052,9.998636808310442
1520530308663422208,-0.013259570028390837,-0.043007571338922156,0.07298094940799353,0.08889943978607776,0.4300447762404984,10.007660235323156
1520530308668438016,0.0035821582919357137,-0.04622124668182207,0.08021667487578812,0.08376618020491725,0.38811824629567326,9.959151937522034
1520530308673453824,0.020424136996021674,-0.046534865950791385,0.08775726713307191,0.04289201255610991,0.30656609269263907,9.908493517291419
1520530308678469632,0.03676148208873735,-0.04683872181851922,0.09475883240334078,-0.015176633404040536,0.24874407756480318,9.874114950009597
1520530308683485440,0.054606821278492326,-0.042485519514368554,0.09828706254228814,-0.08152201625618083,0.19350704736992413,9.82128206628423
1520530308688501248,0.0712094766844512,-0.033751954384731664,0.0986038896466036,-0.15380548787145487,0.13934818373645685,9.79736018582806
1520530308693517312,0.09031321230541478,-0.02324563651169955,0.09379428060436891,-0.23922931112484494,0.06682720359033822,9.832738566967638
1520530308698533120,0.10665761994296441,-0.015348269256436821,0.08733737783936227,-0.29423076310060686,-0.013466314974450104,9.814733390433412
1520530308703548672,0.12124988317177147,-0.003687032376087267,0.08252420856686629,-0.3329292591145097,-0.046226057160447996,9.867028158262006
1520530308708564480,0.13633167556251546,0.006549810385293278,0.07231131373270273,-0.3507369030332018,-0.11479686861014449,9.93916766668387
1520530308713580288,0.14864823819549797,0.009241256187554078,0.05798115901789398,-0.4624537422502938,-0.15566608628742876,10.006477895467318
1520530308718596096,0.15718928284203823,0.009303186069745223,0.03931144430509554,-0.4596966663552853,-0.18703348900659783,10.113170449693103
1520530308723612160,0.16245583718957424,0.0026616646143461315,0.026250066997353164,-0.4641846286041013,-0.2225455596889107,10.254903807848377
1520530308728627968,0.1682019566114677,-0.013295052160832979,0.011779658685660627,-0.39798458613401233,-0.20798873340467425,10.316267838644936
1520530308733643776,0.16967726259297627,-0.03769543149719147,-0.004093237528627098,-0.3927355058573125,-0.1622402147778346,10.457863181529834
1520530308738659584,0.17039045724175578,-0.06272034214754504,-0.015663199954498788,-0.3984278929420806,-0.12638313879951574,10.471333189811467
1520530308743675392,0.17035451788298075,-0.08543424284925125,-0.025313804287354406,-0.43214900037562204,-0.07525281345768761,10.492639994365543
1520530308748691200,0.16856431796830626,-0.10726209967580554,-0.03494458822852865,-0.47814959731716966,-0.010896289538758177,10.518637706826969
1520530308753707264,0.16752646774455535,-0.12415632465834402,-0.043731729660763344,-0.43705522577139577,0.07991653212493549,10.476627242556898
1520530308758723072,0.16449919104469218,-0.13874148949480866,-0.04225100771154742,-0.40718799168842945,0.12381096198895158,10.419519477036367
1520530308763738880,0.16147213542543495,-0.14896430294760432,-0.039352018920943053,-0.4053563099130223,0.17836009352471452,10.294270163968768
1520530308768754688,0.15895301907430365,-0.15365321207849128,-0.03694627380528092,-0.34380046012026405,0.19127832693545327,10.221470353622628
1520530308773770496,0.15794441353547697,-0.15542575725395694,-0.03182707146565426,-0.22578655811369147,0.2632443378052171,10.140213159824565
1520530308778786304,0.15694644446968486,-0.15662276560750038,-0.0210327740249394,-0.11499040493421844,0.34710326504081107,10.066025926272092
1520530308783802368,0.1541975929850801,-0.15840783817995152,-0.006984829443638006,-0.02206349644285175,0.3765977401511329,10.039583410023114
1520530308788818176,0.15419327287775456,-0.16251595677906644,0.006782945785797129,0.06056509999422632,0.43856418954778226,9.94967727249813
1520530308793833984,0.15220281795834362,-0.16490842894706667,0.026770541291889324,0.15357502555157113,0.548230621536229,9.946191416371379
1520530308798849792,0.1494548759583254,-0.16962641093092568,0.05052849494484889,0.21650112193446722,0.6532271155041749,9.894721021815057
1520530308803865600,0.15146528156491942,-0.17261878192494892,0.07780812165723994,0.21692399111056024,0.7118774400549804,9.894598037437689
1520530308808881408,0.15173877726080445,-0.17588839728392527,0.10188025999363856,0.21762221410207036,0.7151555020370661,9.95251135364467
1520530308813897472,0.15275290842712147,-0.18293810581245543,0.1277942396372712,0.18888622939948038,0.7251891330866639,10.020143635061697
1520530308818913024,0.15076351464704235,-0.18707651037092698,0.14618306375919607,0.13494803972436933,0.6930526026543263,10.122734117997366
1520530308823928832,0.14675762929700556,-0.19061477427478016,0.16024879539516135,0.0410684400717914,0.6513612243500675,10.151769017858161
1520530308828944640,0.14124598259843618,-0.18833495180648827,0.16976434315278544,-0.061019755897821035,0.5861036972362166,10.112239129027252
1520530308833960448,0.1389768577219729,-0.18630567131009748,0.17386476826873307,-0.09199080982134182,0.5607671259402647,10.102887216616478
1520530308838976256,0.13396519041097277,-0.18426701746594593,0.17336660365510623,-0.11742560921475695,0.526935729872513,10.118005067187982
1520530308843992320,0.12894101137091296,-0.17960720119360438,0.17017484960951024,-0.1169223764540529,0.46671610285124215,10.151590633235609
1520530308849008128,0.12266757559909705,-0.17406313457169945,0.16482694198765327,-0.1355543871839606,0.41729914810728913,10.118332682838526
1520530308854023936,0.11763944661876516,-0.16909566571448736,0.1597329014150007,-0.08862405079638262,0.36595530713124735,10.109658866869832
1520530308859039744,0.11086421343148792,-0.1638361650941168,0.15249111647879104,-0.06163735651169548,0.29891756409854114,10.051620912715897
1520530308864055552,0.10183088500474924,-0.15712993769622058,0.14767818317526027,-0.123547350558705,0.2824840044224963,9.983721193523262
1520530308869071360,0.09379347916643217,-0.14634744261878505,0.13994158451561936,-0.1402217467683354,0.20456830871899315,9.933852003168328
1520530308874087424,0.08526636146859287,-0.13323507410093618,0.13409904509862186,-0.12597390385736812,0.18764831107350488,9.897603337178653
1520530308879103232,0.07574010304505918,-0.11604884895121917,0.12802670798290317,-0.18638599348348672,0.15459949046785632,9.885320225940971
1520530308884119040,0.06720475468771095,-0.10057715020970288,0.12005123928620395,-0.21917833658775543,0.10641317768326644,9.873994447051935
1520530308889134848,0.058169568662303966,-0.09034156913257771,0.11256985167885658,-0.20627047151788372,0.06906243052250255,9.923559810933414
1520530308894150656,0.0478776409506751,-0.08012482379318246,0.10509009039205097,-0.25286227967582237,0.06651633434009777,9.861760681484924
1520530308899166464,0.0360920062057929,-0.06557046126275247,0.10088154572542887,-0.2376605959384461,0.043328696479147034,9.783831342585373
1520530308904182528,0.024043364112738247,-0.05302041626991302,0.09478580807603022,-0.26129545188908754,0.022584867866480875,9.813785183685738
1520530308909198336,0.0159961655723733,-0.0381502958986403,0.08734348885203955,-0.2964110566700068,0.022433865164189874,9.825809505029172
1520530308914214144,0.004975995760059889,-0.017185616548315033,0.0812957335623984,-0.2629363021528061,0.04951589200219502,9.81972267778622
1520530308919229952,-0.003563919665689301,-0.00228184202260134,0.07278040217122558,-0.21805266453781405,0.03933044438094275,9.833229844857575
1520530308924245760,-0.013096326334512095,0.011145307533338086,0.06505124385702743,-0.17964494396700004,0.04766770557031997,9.895485754628314
1520530308929261568,-0.023638376019469533,0.0207920053608613,0.05864493285941629,-0.11600806191821078,0.06258849019291182,9.913812951753256
1520530308934277376,-0.03144150277941428,0.024325686997613387,0.05461602848450128,-0.05720279030818272,0.08183417506850482,9.991007162582473
1520530308939293184,-0.03773298597898589,0.023186093961526398,0.05190810848494511,-0.01795647647846357,0.11911219608503709,10.014281655171036
1520530308944308992,-0.04427838840911511,0.016802194641662306,0.04943451957797537,0.02510974743356883,0.1554209798457442,10.006029331598457
1520530308949324800,-0.051318634656401484,0.013299465014627886,0.046178421439064726,0.02744517838449597,0.16860886489682142,9.98297445844024
1520530308954340608,-0.05436231582297233,0.008650030801521345,0.042631996705609965,0.0818560422927426,0.19673129218819962,9.946542083892874
1520530308959356672,-0.05764442161854211,-0.0020939183476335298,0.03930921848727428,0.09194577842054666,0.2205796916307348,9.948674942012893
1520530308964372480,-0.06092024538829317,-0.007650544423271067,0.037372833970112644,0.09603213733676547,0.22169421774196033,9.97067737167653
1520530308969388288,-0.06093942446582724,-0.010284980946902023,0.03707467590399125,0.0912773416564733,0.24719840047489114,9.891052849867092
1520530308974404096,-0.059693418184593436,-0.013487236132910127,0.03677726491547789,0.08163443868911838,0.284352559773863,9.886040738536419
1520530308979419904,-0.05644194227871572,-0.01581234214495461,0.03352100687834973,0.0337843206371758,0.2855382052769525,9.855210548219478
1520530308984435712,-0.05392707752749608,-0.012906418565998194,0.02733143196251485,-0.006822459204135767,0.25773868464629585,9.864616644849166
1520530308989451520,-0.04866793301723073,-0.013166617268485599,0.022442985162658045,0.011211011109401939,0.28402677295798834,9.904817134281036
1520530308994467584,-0.044391905617271216,-0.01083060965588305,0.01650527459344426,-0.008481348186825617,0.25521101193745666,9.90173906790287
1520530308999483392,-0.03637486400818955,-0.012544235347825467,0.012140783173121346,-0.027271749097594424,0.22337635240893935,9.950434276002861
1520530309004499200,-0.03259408028449546,-0.01688881752958791,0.0077719684468273206,0.006944746202273866,0.21366415628587462,9.968815594296524
1520530309009515008,-0.02808687629751925,-0.021529425999572284,0.0012468514226689478,0.02402571073729593,0.25292887546968934,9.953701312759154
1520530309014530816,-0.02082341854919654,-0.027629087433745366,-0.002615537722867738,0.07958168241664978,0.20645165440152846,9.95318888202715
1520530309019546624,-0.014803496895618704,-0.03517520861735411,-0.009431496765728948,0.07640827595231123,0.22467098039775987,9.957889370323219
1520530309024562688,-0.008784837702519251,-0.04128566421657002,-0.014638290311474475,0.11793252889882372,0.22965835613606547,9.941374264833584
1520530309029578496,-0.005020348982812055,-0.05057788841080901,-0.019856696013337772,0.11577987856374572,0.2617037777163841,9.9297787246578
1520530309034594304,-0.0007657912759446743,-0.056690675054741194,-0.02774274968768002,0.09074724730339831,0.24206556896284534,9.994733052166751
1520530309039610112,0.0029918294614477876,-0.06366142999069824,-0.03376478989611674,0.13045488414839815,0.2424228461502991,10.008577671281303
1520530309044625920,0.005499060184882339,-0.06918781144179224,-0.04030291452942239,0.1702840864285068,0.2513891898205308,9.982892277537474
1520530309049641728,0.008506047586143461,-0.06948627518268764,-0.04734266840964016,0.16998822222247903,0.27579778209349104,9.912287409057459
1520530309054657536,0.011021231332864475,-0.06599452648774948,-0.05273853599354685,0.18983744893630583,0.3232508521074784,9.851607432457415
1520530309059673344,0.010794902950297067,-0.05669356695799706,-0.055925319824340514,0.21824890034392438,0.37927485446078774,9.792043242964919
1520530309064689152,0.01206362472348103,-0.040986710649762295,-0.057171173307611484,0.23486540500842532,0.4088760051570731,9.73377832591551
1520530309069704960,0.014088260262477422,-0.02902565919513737,-0.05466867321146021,0.2487240585974543,0.4585128021813659,9.692857147295463
1520530309074720768,0.016872418919393624,-0.01390614919919213,-0.04970252637241838,0.29031729187279215,0.5068262762246811,9.736137900441962
1520530309079736832,0.01641190764254955,-0.0013862090824754026,-0.04096975944759732,0.3189159367119879,0.5310238989459422,9.795108769114728
1520530309084752640,0.016931226692428344,0.006468400678649176,-0.026603808403251106,0.2843560854030843,0.5617441243675537,9.84899190901964
1520530309089768448,0.018199425986611513,0.009372591308443874,-0.01224136845421956,0.235259848049677,0.5444726637139695,9.951523495219686
1520530309094784256,0.01696450315559781,0.008778120473829332,-0.0011319515275730937,0.24266018343419124,0.543023510332837,10.049108231046336
1520530309099800064,0.014468431805929306,0.006124417701026226,0.014512990405587232,0.2505718677192245,0.5091549433134885,10.149000323464763
1520530309104815872,0.010199839262061425,-0.006389825503213845,0.028236937380659882,0.2073677091762415,0.48647642473908476,10.24946196740455
1520530309109831936,0.007660079901739378,-0.02386376500986598,0.0357166477211862,0.2061458453037028,0.46434118315116873,10.355222604911829
1520530309114847744,0.003375594327801817,-0.04340123554729684,0.042346166044534256,0.13963208931845053,0.46310693604256364,10.442052350342772
1520530309119863552,-0.0029194847475930235,-0.06496471532468279,0.04761034228509718,0.11505997204678306,0.47190419189505145,10.557140596827912
1520530309124879360,-0.009232285853994961,-0.08914353616675222,0.0501581133415419,0.07906414804129036,0.47038516399410585,10.552402922940795
1520530309129895168,-0.01429446574001996,-0.11158924755591675,0.05054947001994582,0.03604886278566593,0.46146478581266487,10.518134852200268
1520530309134910976,-0.021345114424354772,-0.13084046863276771,0.0501498678881886,-0.010291941262995312,0.4319095638644126,10.503338524748443
1520530309139926784,-0.027905303578468557,-0.14688078662898427,0.04761755871276201,-0.033963524279989984,0.4454911173228629,10.486063275709343
1520530309144942848,-0.03246036797713266,-0.15885224716068472,0.04536782686767475,0.007292140407033056,0.4495146482042823,10.387310841738516
1520530309149958656,-0.03524272909176884,-0.1650022063964262,0.04477603283088585,0.03982321445113678,0.43758916928012903,10.290589006467942
1520530309154974464,-0.04001232353330799,-0.1685055154850544,0.041258942595300094,0.03781121401594153,0.4134915059171161,10.1618865091962
1520530309159990272,-0.040040077681378655,-0.1656194615425909,0.037494382657813165,0.057256887656763795,0.3011881405305714,10.029306817712664
1520530309165005824,-0.042282440805148806,-0.15805779480526766,0.03296075499004944,0.05684782505843571,0.23338520161444762,9.944172259983139
1520530309170021888,-0.043038283983598616,-0.14698092949994773,0.0222644189927068,-0.009065251106370083,0.19681882847448007,9.829920397529447
1520530309175037696,-0.04328281665598175,-0.13181894675499786,0.009139016797903892,-0.08042280217837568,0.06001311237773876,9.770951330358141
1520530309180053504,-0.04377253700885974,-0.1178006476498883,-0.0002451752005466039,-0.07585828339500746,0.029921154239904955,9.705672568569652
1520530309185069312,-0.042516830901858454,-0.10465758388574552,-0.009616069474171776,-0.08043678207751054,-0.018046468512276575,9.727172671231191
1520530309190085120,-0.04026056577890458,-0.09730206411540437,-0.02145605932135216,-0.12487322477892165,-0.09750600222150779,9.750833710240215
1520530309195100928,-0.03650236799926328,-0.0920130893821712,-0.03278858451662151,-0.12577760457534656,-0.10842027963450923,9.767068034698516
1520530309200116992,-0.03422962794668473,-0.08529611602003898,-0.041415128807205666,-0.11559830732306886,-0.11759739720532364,9.758966718628185
1520530309205132800,-0.027228529024555734,-0.08320495718142165,-0.0492601684736672,-0.031613886456243565,-0.1296663121197443,9.709668035979453
1520530309210148608,-0.022940542700432612,-0.08230902757447588,-0.05388230939361065,-0.009359882919840523,-0.08787127284972268,9.680333809223336
1520530309215164416,-0.01942113289491775,-0.08345174410133117,-0.05715336942986593,0.0657662459094625,-0.05376684677498752,9.694525447657684
1520530309220180224,-0.016914030586509216,-0.08952753977434423,-0.06098774184979091,0.109864784888339,-0.047754055973852384,9.729001210879687
1520530309225196032,-0.007175673506031656,-0.10027299598307904,-0.061649770514035834,0.1640183520128317,-0.003439682245426165,9.743837353385853
1520530309230212096,-0.002627579220948034,-0.10990537902131889,-0.05850884097347026,0.20950776331443569,0.05885366020087963,9.78403070637813
1520530309235227904,0.004880529507917122,-0.12185147204813476,-0.05133606934563038,0.2609841774712296,0.1252406545848565,9.77583077156624
1520530309240243712,0.009165202019467553,-0.13004082331876873,-0.04893975801900166,0.25945637272642835,0.18397599989585856,9.78282983777775
1520530309245259520,0.011689434767888208,-0.13358245329265173,-0.042773027592528164,0.25300583881133,0.2153361515383219,9.777235155443451
1520530309250275328,0.014709630880254777,-0.13333873052802547,-0.033596980143949046,0.23667839267043747,0.2644481334484856,9.76465862216207
1520530309255291136,0.018482592451717912,-0.13162123117547878,-0.025200593566444898,0.22643338076370637,0.30530208865233643,9.77735717057358
1520530309260307200,0.02052032566381482,-0.12613707023599505,-0.014894570267370122,0.20320230127133912,0.3222211879904009,9.759202235467756
1520530309265323008,0.021547793094523152,-0.11888059768589902,-0.008052624340135019,0.17653697416656733,0.3151166623813652,9.713148915908471
1520530309270338816,0.020818962350964736,-0.11248201640632069,-0.0020461629808383227,0.17121755697640553,0.3387378238587813,9.722060772994148
